text,label
@user @user @user @user @user @user @user @user @user @user Sexist...could be a crazy gentlewoman #LuLz,0
"@user Wow. That's still tall for an 11-year-old. My son is in the 91st percentile for height at 13yo --- he is exactly 5'8 but wears a size 8.5 shoe.""""",0
@user @user alec we been knew you are problematic just get over it,0
@user @user @user Dont have anything to do with Trump or any conservatives. Refuse to trade with them in business,0
#obama: wall won’t keep terrorists away. Same Obama: gun control will prevent killings by criminals (and terrorists?) #WalkAway,1
58 factory workers massacred in Salt Lake City with Intratec MAC-11. The NRA blames gun control laws.,0
20 Crazy Things Liberals Blame Trump For via @user,0
@user Reading this thread it sure seems like your followers aren't for gun control after all Jimmy 😂😂😂😂,1
@user it’s TRUE and she is SO VALID,0
#boom @user maybe that book deal isnt such a good idea? #FISADeclassification #maga #QAnon #TrustSessions wow the corruption runs deep.,0
@user @user Actually what caused these tragedies is FAILURE OF HAVING GUN CONTROL! You have GOT to remember that there are a bunch of people in this country that could do so many things to harm people.,0
@user @user He worries about “antifa” while he invites and poses for pics with known neonazis. SMDH,1
@user @user You are not God and you have no idea who he is. God doesn’t say we can’t like people in fact I feel he sent us Trump in answer to our prayers,0
@user Well she is better looking than the lying chicks lawyer,1
@user Blame Trump for the weather and the corruption that existed for decades in PR. What an ass typical democratic,1
@user And let’s hope it just gets a lot worse,0
@user @user In the criminal world of the democrats & liberals this is exactly how it works!!,1
@user “Yes you are.. ”,0
@user So then your saying the @user platform of gun control and reform is nothing for them to worry about? Kind of like #Kavanaugh is going to kill women and Gays?,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user How about showing patterns of intent. The march in Charlottesville. That's a perfect example of patterns of intent.  Where is that proof with Antifa? Where did they go purposely to denounce black people in America?,0
It’s good that @user is taking a page out of @user book by hiring more high power woman in leadership roles. If only he was as good of a leader as #POTUS45 maybe the #Mavericks wouldn’t be in the position they are now. #MarkCuban #metoo #maga,0
@user I love you bitchhh I aint never gonna stop loving you.... bitchhhhhh,1
@user Me and bronbron are cool now. It's ok if he eat ass #lakergang,1
@user Gun control . . . means being to hit what your aiming at! These elderly homeowner have great gun control!,1
"@user Entire audience""""  Yeah, that's solid reporting.  LOL.""""",0
@user And it's not that the legal profession is somehow biased towards conservatives! The Federalist Society exists because conservative were not well-fostered in the profession!,0
@user #Police are priority for funding! @user @user @user Our country is overrun with crime. Degrees of lawlessness in #UnitedKingdom,0
@user @user @user Trudeau’s liberals have no rules ! Time to oust them!,1
@user @user TRUMP IS A FUCKING ASSHOLE AND IF YOU THINK OTHERWISE THEN YOUR AN IDIOT. MY FRIENDS IN PR WERE HURT. YOU ARE THE ONE THAT NEEDS TO GET EDUCATED. I EDUCATE MYSELF EVERYDAY I TALK TO THEM EVERYDAY. SO STFU,1
- Man of Steel: Ok - Batman v Superman: Ok - Suicide Squad: Boring - Justice League: Bad  😔 🤦‍♂️   Reboot. Keep Wonder Woman as she is. Do something with time travel or altered timelines or something.,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I'm not sure if he is really on a low carb diet. Most hospitals don't carry low carb muffins LOL.,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Why would that matter to a bug? Seems that you are having some kind of mental attack or something. Maybe you should ask for help.,0
@user @user @user @user @user @user I'm going to send an American wolf after those Antifa commies and Alt-Right fascists.,0
"@user @user @user the you and your liberals""""... wow... you don't even try, do you?""""",0
@user . She is my life saver❤.,0
@user She is not wrong tho. Some Tunisians look like Italians,0
:) see she is the sweetest!,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user So you joined up with antifa? Because they more align with your values?,0
@user @user @user Are you pro-choice? Are you pro - ACA? Are you for reasonable gun control? Where can we find  your stand on issues?,0
@user @user She’ll have a total mental breakdown when he is re-elected!!!!,1
Judge Nap: Get Ready for Another Version of Clarence Thomas-Anita Hill Hearings This is #TheLiberalWay STOP the Pathetic Lying #DEMS @user #MAGA,0
@user GOOD BITCH!!! The hood missed you 😂 crazy thing is i just was saying how em smoke out by your house used to be lit everyday,1
@user CONway say it louder for your fellow #MAGA Trumpkins because they are the horrible peiple insulting her!,1
@user @user It’s laughable that you parade China with its shocking human rights record. In China extreme Gun Control only meant death for millions of Chinese citizens at the hands of the state ... The History is well known.,0
@user @user There you go! An this is different how? #MAGA,0
"Ed Rendell Says Dems Will Retake House By 10 to 20 Seats""""  #TCOT #MAGA #RedNationRising""""",0
@user And I have a bridge to sell you.... 😂😂😂😂😂,0
@user sorry you are feeling sick hope you get better soon.,0
@user I like to see them try. Antifa is listed as domestic terrorism. They should be glad they don't live in the Czech republic.,0
Analysis | Devin Nunes explains ‘antifa’ and ‘all of these riots’: ‘We’re winning’ - The Washington Post ⁦@USER #traitor #VoteHimOut,0
@user @user @user @user I love that a graphic novels shelf was a priority - you are a most excellent librarian 👏👏👏,0
@user Confident trump would never be elected.,0
@user @user HYT ENEMY OF THE PEOPLE,1
"50% of the refugees coming into Canada, for all the PMs handouts already have legal status in US, (therefore not refugees) but they still come and happily as the Liberals welcome them with Canadian...",0
@user @user Sorry Howie she is horrible. I have been to Vegas multiple times and know the people whom spend their hard earned money for a vacation aren't going to waste said money on a scrawny kid whom will scream them into a migraine!! They come to Vegas to see REAL talent!#AGTResults #AGT,0
@user @user so you say. When you are older you may understand. What anyone believes is quite irrelevant--as you yourself are asserting.,0
@user @user You are an embarrassing citizen!!,1
@user @user She is the CEO of ATMOS research & consulting She profits by spreading gloom & telling cities how they can combat climate change Snake oil salesmen are cheaper on taxpayers,0
@user @user Loool. It is 🙈 he’s half Jamaican isn’t he? Does he resonate more with African culture? I know the rest of you are African. It’s just that I didn’t feel there was a strong representation from anyone Caribbean to be able to share their thoughts on a Caribbean carnival that’s all.,0
@user   How is it you had a document that all those women signed if you didn’t know anything about the accusation. Sounds to me a cover up was planned. You are a disgrace to the office you hold,1
@user Call these outsiders out. Most of these comments and likes come from liberals in other states trying to swing elections in Wisconsin. Shine the light on who and what they are.   Scott Walker has been a target of theirs since his first governor election. We got this! Let’s do it!,0
@user @user @user Mom says finish up those Antifa posters and get upstairs. Dinner's ready.,0
@user @user @user Oh yeah do you? Trust me give it 3 weeks and you will be begging for Jameis. Fitzmagic turns fitztragic QUICK. I’m a jets fan take my word and thebills word he is fools gold,0
@user @user #metoo #resistance #blm #antifa #Kaepernick all nothing but false outrage.,0
@user @user Loool 🤣🤣🤣😂🤣🤣🤣😂😂😂😂   💜 @user you are playing waaaay too rough here. 💀   I can’t stop 🛑 laughing 😂 #thankyou,0
@user @user Find a voice? The voice they have is their choice to say no to having unprotected sex ... it's not just pregnancy women need to worry about it's STDS and HIV also ... Being responsible for your sexual safety is important ... In the age of #metoo you should already know this.,1
@user And there's more murder gun deaths in states with strictest gun control. So how ignorant does that fact make you,1
@user It’s not wrongfully characterizing. It’s the fucking truth and you guys are just to ignorant to see it.,1
@user We love you Kayla and we're glad you're okay,0
@user Fuck it. Just do it Haha,1
@user @user If this yutz was any dumber she'd have to be watered twice a week!,1
@user @user gfy ...the NFL should get no protection from the police...and no support from our military...the league will slowly die on this road of shame!!!,1
@user She is also The Rocks wife,0
@user I think Michelle spilled Democrats plans for civil war.. liberals are lunatics,1
"@user @user @user I linked to an article showing you why you're wrong. You're telling libertarians and conservatives"""" aka the right what they supposedly believe. I'm not bigoted, it's just a pattern I've noticed that never seems to be wrong.""""",0
@user Unless he is a contortionist. 😂😂😂,0
@user @user So a cop kills someone and this becomes a gun control issue?,0
@user thats why they lobbied the government to ban reaserch funded bye the cdc that could be used to argue for gun control. guns in the home dont make you safer. quite the opposite.,1
@user You are such a losing Democrat....No one believes what you say...You speak well but part of crooked Democrats....Pers Trump has done more for the USA than any other President put together....LOSER,1
@user @user I think she is lying about that too.  I have seen no threats and I have seen a thousand comments and articles on this story.,0
@user @user As suspected this is about derailing Judge Kavanaugh’s confirmation because he is a conservative and will adhere to the Constitution and the law. He’s not an activist judge which is what they want.,0
@user Amazing that the Dems are always the ones who hear the whistle.,1
Cory Booker and the Democratic Party of KKK's Robert Byrd #PJNET #MAGA #TrumpTrain #TrumpTrain2020 #corybooker #MAGA #KAG #KeepAmericaGreat #PresidentTrump TW352,0
@user Beto also wants open borders so illegals can come an go as they please an also more gun control espically on semiautomatic weapons...#BetoNotForTexas,1
@user There already is gun control tho...,0
@user This is actually a bad argument considering that conservatives stood by Clarence Thomas too.,0
@user He is a sick puppy. Normal teen boys dont attempt rape. It is predatory behavior. He prob did it more than once. This isnt isolated behavior.,0
@user @user @user Our African 🇺🇸 friends don't get free college. The Demoncratic are putting illegals over 🇺🇸 ppl. These Antifa Ninja Turtles running around acting like jihadist and never lived a real life experience. Most of these Antifa colleges kids are White privileged themselves.,0
@user Dino you are preaching the truth right now! Tell the masses where it's at !!!!,0
@user @user @user @user Her word against his & one more! She is a left wing nut nobody would touch & is mad cause #Kavenaughs Mom had to evict her parents!,1
@user You are amazing!,0
@user No he can’t because losss of service time during suspensions he is subject to waivers,0
Feinstein refuses to follow protocol re: #Kavanaugh situation. That Proves twas a #Democrat Bully tactic to Smear the candidate & delay proceedings and/ or get him to Withdraw. Sick of it! #WalkAway  #MAGA,0
@user OMG😳!!!!! He is????????,0
@user Yet this kids in chicago killing each other daily cause u doing so much good in your home state with gun control right?,1
.@USER just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?,1
@user Looks like selling her sole to the Hater Liberals is now weighing heavy on her. They are now wondering is upping the money transfer to her will work.,0
#God The Media Using Criminals as Heros to Push for Gun Control,1
@user Easy for the elites to escape the hell the country would be when leftest policies are in force. Take their private jets home beyond their golden secured walls.,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Hahaha by telling me to stfu?  So hurt 🤣,0
@user @user @user Listen here lady my tweet was about the fact that I’m sick of hearing about trump every time I listen to news.  Idk where the fuck you get off trying to spin it in to some sort of racial situation!  YOU are part of the problem. Stop turning shit in to something it’s not.,1
@user where did you dig this one from? She is dope sha,1
"@user @user She is now going to the neurorealist crowd to complain that she just wants to be inclusive and that the ND community is attacking her for being white"""".""""",0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Don't we all! 🙏,0
@user HE SAID HE IS THRILLED TO BE A PART OF THE @user OWNERSHIP GROUP!,0
@user Dont forget my girl Hillary she is doing the happy dance tonight😂,0
@user @user MEGUMI IM SORRY I ASKED TO SEE YOUR TITS,1
@user she is you aren’t,0
@user Because Obama has zero accomplishments. He is the worst President r leader of any country hands down. It shows the liberal lunacy when they worship a total loser. They don't know what they want..no party goals. nothing except complain about TRUMPS accomplishments. Fu*k liberals.,1
@user Did Gutierrez go help? Or is he just a blow heart,0
@user thank u!! i’m finally at the point where i’m okay with using heat on it again i’m so happy,0
@user Ahhh how the left punishes it’s soldiers. Today is your last day=don’t forget your 6 million dollar goodbye check. Thanks for supporting the cause.,0
#RINO Rauner has severely failed Illinois. Touting his “turn around agenda” he gave us nothing but his “turn coat agenda”. Illinois Conservatives not have one choice #VOTE @user for State experience!,0
@user @user Another example of the “when they go low we go high” lying liberals.  Conservatives are experts at enduring their escapades and voting the right person in anyway.  This is so predictable now it’s like a dance.,0
"@user @user Lol these are exciting times..."""" God he is the worst""""",1
@user @user @user He is a good man.,0
@user @user @user As long as the democrats tout gun control as a crime reduction tactic they'll lose.,0
And there we go ... so according to the MAGA believers kavanaugh  couldn't have attempted to rape Dr. Ford because her lawyer made a donation to @user . Idiots,1
@user I used to do signifing monkey by heart. Played it for the wife and she is like what the hell?,1
@user Legally you need to take 15 min break every 2 hours and a lunch after 4 if you stream for more than 5 hours lol if you stream for more than 10 hours you are required to take a second lunch before the 10th hour,0
@user @user @user @user @user @user @user There's no hope for you and Jerry. Unbelievable how close-minded you are.,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user You are about to get on the map!  This Safety is legit! @user @user @user @user @user  @user,0
@user Vote no on Kavanaugh. He has committed perjury. He has dodgy financials. He thinks the President is above the law. He thinks contraceptives are abortion inducing drugs. He is too extreme for the SC.,1
@user Damn right .if you think any different then your part of the problem with this country .thank God we have a president who puts #AMERICA #FIRST instead of putting illigal aliens ahead of americans .,1
@user it does which sucks but honestly at least i can mute all the instances full of weirdos and just scope fed/local it's a treat,1
@user It doesn’t go far enough. Jr. You are going to jail....treason....,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user Great list. Ty. Just a heads up. I only fb MAGA profiles. Please update your profile if I haven’t followed you back. Let’s MAGA!,0
@user @user How many antifa are out there? Do they have classes on being an antifa member now at schools?,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Jealousy rears its ugly face...I am favored and blessed my girls adore me 😉 and so does God.,0
Pigeon Girl can also send pigeons to poop on all MAGA hats.,1
@user and that was all done before I was 25 younger then this moron at 18 I was at Parris Island and at 25 I was at the New Jersey State Police Academy for a municipal class for 14 weeks she was tending bar at 25 and listening to all her drinking customers she is a joke,0
@user @user @user @user @user @user You missed the point. You don’t like being called a white supremecists bc you support Trump. So please don’t generalize that all Dems support antifa and violence.,0
@user Who TF this white devil Jersey shore bitch?,1
@user He is way more creepier and says way more stupid things,1
#deepstate @user @user @user @user @user you are going down! #MAGA #RedWaveRising #redwave #WalkAwayFromDemocrats #WalkAway #WalkAwayMarch  make this viral,1
@user Of course you are!!,0
@user @user Trump hasn't given up anything.  He is profiting from his office and basking in the power and attention.,0
@user Fortunately the rest of America is not the Swamp in Washington. Washington is the worst place to decide what's good for America.,1
@user @user You know the university can withdraw its certificate if they feel like you are disgracing them right? So even if you have graduated you should still not disrespect the school.,0
@user Good luck @user ... not,0
@user Amen..............,0
@user @user @user I don't understand why conservatives place so much faith on having a majority conservative in SCOTUS...We have forgotten than we've had 8-1 and 6-3 up there and Roe V. Wade was not overturned.,0
@user Did they think it was going to get better,0
13 teachers and students blasted in Wisconsin with 12-gauge Winchester 1300 pump-action shotgun. The NRA blames gun control laws.,0
@user @user @user @user @user @user @user Maybe stop attacking Conservatives and you might find they don’t retaliate.,1
There is only ONE reason why Christine Blasey Ford won't testify against Kavanaugh; despite her serious allegations.  She can't testify UNDER OATH. She'll be a willing Dem; but doesn't want to PERJURE herself.  LESS THAN 60 DAYS UNTIL NOV ELECTION  #POTUS #Trump #MAGA #KAG #NEWS,0
@user Radicalism like supporting socialism ?? Like antifa smashing windows and rioting ? Can you be more specific ??,0
@user almost gets the pick 6  Darn flag. 😁,0
*She is at home making a quick meal for herself in the off chance that @user and @user have already eaten*,0
@user @user @user What do you think 'gun control' is all about then? It cannot be about saving lives because it has been proven over and over again that the only sure way to protect people from bad guys with guns is having good guys with guns to fend them off!,0
@user @user  We all have concerns about the Democrats' disgusting Behavior and disrespect for this country and our Constitution of the United States and the violation of your oath to Citizens and our constitution.,1
.@USER is trying to negotiate a deal that satisfies the @user She can’t achieve it.  .@USER would negotiate a deal for the country.  It’s time for this coalition of chaos to fall.  .@USER is ready to serve in the interests of the many not the few!,0
@user This is madness - This is when you know you are going down the same route as Venezuela!!! He is going to turn that sovereign fund into a personal piggy bank,0
@user It’s your opinion but mine is he is the best in the country,0
@user Democrats are getting everything they deserve.,0
@user @user @user We have a stupid problem. Conservatives don’t just hate studies by smart people  (smart people suck) that show data (data schmata) and facts (#fakenews) but just being near one can turn somebody into a nitwit. #cdnpoli,1
@user she is the cutest ever!!! 😭😭 thank you honey!!!,0
@user @user Like sensible gun control policies?,0
"6. since he was only six year old he wanted to be the only one ... world champion and now he is forever. at the last seven or eight laps he was crying like ... we were all crying like a girl and he was crying in his radio in his car !  and """" although limited to a review of""""",0
@user The real gun control issue.,0
"Why the world shouldn’t expect America to go back to ‘normal’ after Trump""""  #TCOT #MAGA #RedNationRising""""",0
@user @user @user Everyone muted you ...  Thanks for working for free 😂😂😂  #MAGA,0
@user @user Probably have their violent liberal Antifa in full force showing us just how much they really care about any humans. Nope I'll never fall for their fake sympathy garbage as long as they pay to have strangers beat to a pulp by KKK hooded thugs. Never!,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I make a deliberate choice not to discuss my lived experience of social security and any work and solidarity   with people affected.,0
@user @user They are really upset about this election loss.,0
@user Beto-I’m100%FundedByNYandHollywoodLeftistsButPretendingToBeATexan-O’Rourke. #KeepTexasRed,0
@user I hope they will let Cem in America for now until #Zeyal gets back together. So when he gets back Alihan can proudly show off she is off limit 😂 #yasakelma,0
@user Cross them of the list....,0
This is what revenge lies like!  #Kavanaugh #MAGA @user @user @user @user,0
@user @user why don’t you release names of all our elected officials that have paid for silence for sexual assault claims done while in office with the fund designated for paying off claims; Ford does not know how got home. Maybe attack if happened was by who took her home. #,1
"@user The only white people that thank Jesus are Republicans & ex-crackheads"""" - so say America-hating liberals about Christians. Many ex-Dems thank Jesus too- & many former Emmys watchers. We thank Jesus DAILY for our country, our @user & the ability to TURN YOU OFF! @user",0
@user @user I love u kady you are the real MVP here,0
@user I figured it out! R&D 😂,0
@user He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???,1
"John Kerry Should be Made to Answer for His Meetings in Iran""""  #TCOT #MAGA #RedNationRising""""",0
@user @user The Stinking media says Antifa and Code Pink are black radicals...every one I ever saw was a Racist White Democrat and they blame their violence on blacks.....bad stuff,1
@user @user Yes he is.,0
All Trump's and Pense 2020 merch is being made is China and not the USA.    ...maga ??   #VoteThemOut2018  #TrumpsArmy,1
@user Actually it seems more specific than that. It appears the CBC is saying opposing gun control is the same as covering up child molestation in the catholic church. WTF??,1
@user Monster is the place to find jobs near you. These companies are hiring right now! Your future could change when you fill out an application: ^LD,0
@user Why are you talking?  You have zero credibility with anyone!  You lied to the @user and you lied to America. Slither back under your rock!  Your wife said you were going to be “the John Dean” of the scandal- you are “the George Costanza” #liar,1
@user that's fucking gross.,1
@user Better hurry she is pretty old,1
Lebron amazing swallow clear beat deplorables can't believe #MAGA scott adams,0
@user She is with stormy,0
@user SEE I TOLD YOU!!!!!! SHE IS DESPICABLE!!!!!!!!!!!!,0
Actually I avoid purple because everyone loves it and I’m addicted to pissing people off. I also detest the color purple.,0
@user @user Cry a river Trump won,0
@user @user he is is always the victim,0
@user Privat just means between B XVI and the Cardinal. Agree though he should not be out and about. Should be in seclusion for the 'prayer nd meditation' and only private mass. Nuncio was making molehill into mountain for the Old Guard of conservatives to oust Francis.,0
@user Yes you are stalking. That's what a weirdo would do. If my tweets over video games hurt your feelings then go ahead and block me. Lol,1
Understand the meaning of America by reading Creating the Declaration of Independence by @user and share your knowledge of the American Creed with your fellow citizens. #MAGA #KAG @user @user @user @user,1
@user @user @user @user You are correct,0
@user #CrookedHillary are you drunk again?  Go back to bed granny.#TrumpTrain #MAGA #Deplorables #DregOfSociety,1
@user @user We are the Judge Dredd's of our Nation. #TuesdayMorning #WednesdayWisdom #WednesdayMotivation #WednesdayMorning #MAGA #KAG  #MakeAmericaGreatAgain #KeepAmericaGreat #AmericaFirst #2A #2ADefenders When Libtard Democrats call you..via➡  @user Twt:,0
@user @user Unfortunately gun control is long game and the house always wins.,1
*** TO BE DESTROYED 09/08/18 ***  We don't have a back story on friendly GLORIOUS....she is a sweet young lady who may just need a little time to decompress and feel confident. Please help her tonight!! …,0
@user @user he is so beautiful!,0
@user And it was Hillary by a landslide I think???? Don’t believe polls,0
@user Best news of the day,0
@user All this tape proves is that @user was always out to get a paycheck and to sabotage the one person who actually gave her a chance.  Who tape records conversations in the White House??? Only someone looking to sell it later. She’s a snake,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user He may not be a Texan but he is certainly shaping the Dem party for the better.,0
@user @user @user Soy boy is a slur against liberals. I wasn’t calling you anything.,0
@user @user @user @user Don't feel sorry for her. She is so greedy she even hides her Patreon amount and dumb kids keep donating for watching her playing games and whispering into a mic.,1
Maybe he was smart enough to get on the #TrumpTrain and tired of getting run over by it! Unlike you and your sycophants..,1
@user @user @user The deception and dirty tricks happened when @user refused protocol and stole a SCOTUS seat from Obama.  Conservatives love to fight dirty but then cry foul when others call them on it or play hardball right back at them.  Bunch of pussies.  #MerrickGarland  #Resist,1
@user @user @user @user @user @user Then talk to your oresident.  He's the one taking the money.,0
#Maryland remember to vote #RedNovember 6th.  We need to put conservatives in House and Senate to #KAG and end gov't corruption in Washington.  We want to keep economy booming and keep our jobs.,0
@user @user @user @user @user  @user @user @user @user @user @user @user @user @user   At Millfield lecturing the students About what? The evolving Dependent tax and Migrant party?,0
"@user .@USER calls you an intellectual prostitute"""" because he knows that you are smarter and more intellectual than he.""""",1
@user He should be talking about the Chinese leader seeing they pollute the most.,1
@user @user @user @user @user @user Yes I do! A lot of us that support stricter gun control are absolutely opposed to having all guns banned. I myself am a responsible gun owner who is capable of *also* recognizing that we do not need civilian ownership these other guns.  compromise clearly isn’t your strong suit.,0
@user Holder should've been removed and jailed years ago.,1
@user Our great state has been flooded with illegal immigrants and liberals  from blue states looking for work. Then these dumba$$es vote Democrat!?!!! Go figure. All insane.,1
@user @user We don’t support gun control in Texas.  So long Beto!,1
"#dtmag Gabby Giffords’ Gun Control Group Targeting Pro-2A Districts With Statue Of Child Cowering Under School Desk""""""""",0
@user @user @user @user @user Except those whole emails the prove what yer sayin is wrong.  Hannity is paid 30 million a year to blame immigrants so you idiots happily pull the feeder bar for the guy gonna take away yer healthcare. Gotta say the stupidity is entertaining. #maga,1
@user Climate always changes. It’s the climate frauds with their wealth redistribution scheme that is new.,0
@user Another terrorist brought in by obumer!,1
#TimesUpTwitter Pro-Life Organization President Slams Twitter for Bias #Newsmax via @user,0
@user @user You mean like gun control policies to try to reduce school shootings?? Or just ones that you like?,0
@user Boycott NFL. Let’s bring them to their knees!!!!!!!,0
@user Well since your streams always have porn in the title im going to sa you love porn,1
Anyone surprised? @user  #CloserNation  #MAGA #QAnon,1
"******** LOESCH UNLEASHED: Dana exposes the racist core of leftist gun control #onlyatYAF, YAFTV, 8Sep2018  Gun control ... is the government telling you it doesn't trust you.""""  @user @user @user @user @user  ********""""",0
@user the reason you haven’t heard from Dr Ford about whether she is available to testify on Monday yet is because She is feverishly trying to find someone to corroborate her story with the help of the DNC and Soros’ deep pockets!,0
@user @user I'm not in uncomefortbul miss Williams is a great actor or she thinks she is miss Williams is out of order in what she said to the ref rules apply even to miss Williams but your turning it in to o as a women don't this bone that miss Williams is out of order that's a stone wall,1
@user congratulations for surpassing 10 million subs on youtube Bhuvan sir you are first indian to cross 10 million subs,0
@user NBC just doesn’t get it!  It has nothing to do with the day of the week or football. It has everything to do with the liberals looking down their noses at the American people. Their sanctimonious political remarks  - laughing at those who do not think like them.,0
"@user First thing that comes to mind is another Liberal hit job""""  This is the damage Liberals (LibTards) are doing actual victims of Sexual Assault ..................they inciting doubt in everyone's minds.  Democrats are not a champion of Woman, nor Minorities.......they covet power",0
@user You are being super cute with your hormone story's and I hope all 3 of you are well,0
@user The Klan was the militant arm of the Democrat Party.  I haven’t seen a past member in public since Sen Byrd died.  Antifa is the new militant arm.,0
@user We agree that Trump is a Nazi sympathizer. But the Sandy Hook Hoax and gun control is right out of Hitler's playbook. Bloomberg is a Nazi when it comes to gun control. Dems need to moderate!!!!,1
@user I'm an asshole though,1
#Kavanaugh is reportedly at the WH right now.,0
@user @user Jason you are better than this (re-tweeting click bait).,0
@user I don’t care if she is right or left go back to tv bitch one tv star in office is more than good #hollywoodisscum,1
10kids from different women from this American jobless men? Nigerian men you are the bomb!!!,1
@user Get ya booty to texas,0
@user @user @user @user Antifa? Fighting neo-Nazis to oppose fascism is the same as neo-Nazis running over people with cars? This is pointless. Enough.,0
@user @user And as white as antifa. (the ones you've seen),0
@user He does have a magic wand and he does know what to do.,0
@user @user @user @user @user @user Oh and thanks for RTing my post!  #MAGA #KAG2018 yes we're gonna!,0
@user Nancy Lee Grahn You Are Awesome! I have been a fan since Santa Barbara!! Alex Davis also Rocks!!!!! Thank you !!!,0
@user Brilliant journalistic commentary here,0
@user @user But that’s not convenient for Democrats who must destroy a man in front of his wife and children for the sake of power- Power that allows them to weaponize the FBI - CIA- NSA -IRS- all used against conservatives !!,1
@user It’s fine. The liberals made sure that we use as much carbon as possible to make electricity.,0
@user The enemy within seems greater at this point than compromising sources and methods. It’s the sources and methods we Conservatives are concerned about! #draintheswamp,0
@user @user Conservatives want the PM to submit to their friends in the wh and the Kremlin. Trudeau should stand his ground and stand for Canada,0
@user bITCHC IM UWUING,1
@user He never should have been pope in the first place. He’s a Jesuit.,0
@user @user @user @user @user @user @user @user @user @user @user @user @user Same here. You got a follow. Great talk on my way home from work. Time to be the vampire and sleep during the day,0
"@user @user @user LOCK HER UP! Haa! Looool. CANNOT WAIT! What a blatant lie! Somebody is scared boy!! If that F******* B****** trump gets in, we all hang from nooses!"""" Who remembers that one? Can't imagine the anxiety she is feeling. Makes me smile.""""",1
Affirmative. We understand the situation. #WWG1WGA #MAGA,0
@user @user You go Mike and by the way Sarah she is the best lair .,1
@user @user Funny because he is a dildo!,1
"... She is our north star, amongst the many stars that pass away to fill the night sky with brilliancy."""" I cannot begin 2 imagine this as a parent but am so grateful & humbled for the time however brief w/ so many shining stars who continue to guide all of us...",0
@user One day I kiss you One day you are prince I bought ETH at 400$ And I lost my hardwallet in A place in my world You are one of A troll Love,0
@user Funny how liberals and liberal stars hate the folks that make them and give them the very fame and power which they can’t live without,0
@user @user Maxine is a CRACKED POT and should be run out of town.   What  a loser she is.😀 What a joke she is also.,1
@user He Mike @user what country are you living in my country is a Constitutional REPUBLIC not a democracy,0
@user @user and if there is gun control in USA -who will be rounded and exterminated ??,1
@user @user @user @user @user Antifa isn't democrat. BLM is mostly peaceful,0
@user Why did the NDP and Liberals not give Doug Ford a standing ovation?  Cause it was “not-worth-standing” 😀,0
@user They could literally give two fucks af 😂 like ummm okay thanks 😂,1
@user @user Says the bitch ass boy hiding behind a keyboard it don’t hurt to ask for help sometimes can’t do everything alone you fucking clown if he can help then something is better than nothing that’s why I asked even if he can’t it don’t hurt to ask fuck off my twitter weak ass nigga,1
@user sometimes you get what ya ask for,0
"@user When she's wearing her hero 'costume' she /is/ completely invisible so.... yes?""""",0
@user What??? She is cute but she doesn't look like me at all,0
@user @user As I’m watching it Bentley kept looking at me 😂 he being crate trained again so we good for now. He only allowed out to eat pee and shit and occasionally play time 😂😂🤷🏾‍♀️,1
@user @user @user Someone should tell her that voters have to be at least 18 and be citizens. Can't imagine adults with critical thinking skills could ever vote for her again.,0
The ”beautiful people” still don’t get it..Shameful! keep digging @user 'Dregs of society' support Donald Trump. @user @user @user @user @user @user @user @user #MAGA via @user,1
@user Blowing dirt and the misery of millions?,1
@user It's hard to really say at this point in his career. He is still so young. Let's see how his jr season plays out before we start judging him. I have a feeling he's going to earn a spot on Canada's WJC team. I think that could go a long way.,0
@user @user Is this for real?,0
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user We never get tired of Winning!!,0
@user @user @user  This is because Japan have a PM with COMMON SENSE & FORESIGHT. They do not pander to Muslims like MAY does. TORY POLITICAL SUICIDE - G.E. 2020 😄 @user ex TORY,1
